x, y
0.0022522522522522522, -2.054794520547887
0.005855855855855856, -8.219178082191775
0.00990990990990991, -8.219178082191775
0.012162162162162163, -24.657534246575324
0.011711711711711712, -43.15068493150682
0.012612612612612612, -59.589041095890394
0.015765765765765764, -59.589041095890394
0.018468468468468467, -53.424657534246535
0.02027027027027027, -69.86301369863011
0.02252252252252252, -55.47945205479451
0.026126126126126126, -73.972602739726
0.03063063063063063, -59.589041095890394
0.03513513513513514, -53.424657534246535
0.03963963963963964, -41.09589041095887
0.043243243243243246, -49.31506849315065
0.04594594594594595, -65.75342465753423
0.04864864864864865, -84.24657534246572
0.051351351351351354, -100.6849315068493
0.05315315315315315, -125.34246575342465
0.05675675675675676, -149.99999999999997
0.05855855855855856, -170.54794520547944
0.06036036036036036, -182.8767123287671
0.06351351351351352, -174.65753424657532
0.06666666666666667, -141.7808219178082
0.06801801801801802, -121.23287671232876
0.06936936936936937, -94.52054794520546
0.07072072072072072, -76.02739726027394
0.07432432432432433, -55.47945205479451
0.07612612612612613, -30.821917808219155
0.07927927927927927, -4.109589041095887
0.08108108108108109, 16.438356164383606
0.08423423423423423, 8.219178082191831
0.08513513513513514, 34.9315068493151
0.08693693693693694, 57.53424657534248
0.0891891891891892, 86.30136986301375
0.0918918918918919, 110.95890410958907
0.09279279279279279, 141.78082191780828
0.09594594594594595, 162.32876712328772
0.09774774774774775, 141.78082191780828
0.1, 127.39726027397262
0.1045045045045045, 119.17808219178085
0.10720720720720721, 141.78082191780828
0.109009009009009, 168.49315068493155
0.11036036036036036, 189.041095890411
0.11171171171171171, 215.7534246575343
0.11171171171171171, 240.41095890410963
0.11666666666666667, 234.2465753424658
0.12117117117117117, 223.97260273972609
0.12297297297297298, 211.64383561643842
0.12612612612612611, 184.9315068493151
0.12792792792792793, 160.27397260273978
0.12972972972972974, 131.50684931506856
0.13423423423423422, 141.78082191780828
0.13918918918918918, 133.5616438356165
0.1400900900900901, 98.63013698630141
0.1427927927927928, 84.2465753424658
0.14864864864864866, 67.80821917808225
