x, y
0.2, 0.5789644012944983
0.38823529411764707, 0.5220064724919093
0.7941176470588236, 0.3546925566343042
1.188235294117647, 0.3030744336569579
1.5941176470588234, 0.2977346278317152
1.9882352941176469, 0.26035598705501617
0.19411764705882353, 0.5576051779935275
0.3941176470588236, 0.49530744336569577
0.7941176470588236, 0.3529126213592233
1.1941176470588235, 0.3084142394822006
1.5941176470588234, 0.24789644012944984
1.9941176470588236, 0.2122977346278317
0.2058823529411765, 0.5771844660194174
0.38823529411764707, 0.5220064724919093
0.7941176470588236, 0.3707119741100323
1.2, 0.3048543689320388
1.5941176470588234, 0.24789644012944984
1.9941176470588236, 0.19805825242718444
2, 0.19627831715210356
