x, y
0.20105820105820105, 0.006912536443148688
0.4021164021164021, 0.005658892128279884
0.7989417989417988, 0.004113702623906706
1.201058201058201, 0.003311953352769679
1.603174603174603, 0.0027434402332361515
2.005291005291005, 0.002306122448979592
