x, y
-0.4968051118210863, 0.00021791767554479418
-0.43929712460063897, 0.0006828087167070218
-0.39456869009584666, 0.0013220338983050846
-0.3498402555910543, 0.002135593220338983
-0.3019169329073482, 0.002920096852300242
-0.26677316293929715, 0.00373365617433414
-0.21884984025559107, 0.00448910411622276
-0.1773162939297125, 0.005331719128329297
-0.13258785942492013, 0.006029055690072639
-0.08785942492012783, 0.0066392251815980624
-0.02076677316293929, 0.007016949152542373
0.05271565495207664, 0.006784503631961259
0.1102236421725239, 0.006261501210653753
0.15495207667731625, 0.005709443099273607
0.19009584664536738, 0.005070217917675545
0.21884984025559107, 0.004401937046004842
0.2507987220447284, 0.00373365617433414
0.28594249201277955, 0.0030072639225181596
0.3178913738019169, 0.0023099273607748183
0.3594249201277955, 0.0017288135593220338
0.40415335463258784, 0.0010024213075060533
0.4456869009584664, 0.0006246973365617433
0.49361022364217244, 0.0002469733656174334
